region,year,gender,age_group,im,outcome,af_entire_1
Canada,2011,m,35-64,_21,Mortality,0.5342315096730144
Canada,2011,m,35-64,_22,Mortality,0.5514083150169511
Canada,2011,m,35-64,_26,Mortality,0.33183242786096223
Canada,2011,m,35-64,_44,Mortality,0.301696955827756
Canada,2011,m,35-64,_45,Mortality,0.301696955827756
Canada,2011,m,35-64,_46,Mortality,0.301696955827756
Canada,2011,m,35-64,_47,Mortality,0.301696955827756
Canada,2011,m,35-64,_54,Mortality,0.1373676853261062
Canada,2011,m,35-64,_64,Mortality,0.49094718929459097
Canada,2011,m,35-64,_71,Mortality,0.2294703269489328
Canada,2011,m,35-64,_81,Mortality,0.22730972382817116
Canada,2011,m,35-64,_82,Mortality,0.22730972382817116
Canada,2011,m,35-64,_83,Mortality,0.22730972382817116
Canada,2011,m,35-64,_84,Mortality,0.22730972382817116
Canada,2011,m,35-64,_85,Mortality,0.22730972382817116
Canada,2011,m,35-64,_86,Mortality,0.22730972382817116
Canada,2011,m,35-64,_91,Mortality,0.2722066292045017
Canada,2011,m,35-64,_92,Mortality,0.2722066292045017
Canada,2011,m,35-64,_93,Mortality,0.2722066292045017
Canada,2011,m,35-64,_94,Mortality,0.2722066292045017
Canada,2011,m,35-64,_95,Mortality,0.2722066292045017
Canada,2011,w,35-64,_12,Morbidity,0.016257819091584025
Canada,2011,w,35-64,_23,Morbidity,0.03610941123698493
Canada,2011,w,35-64,_24,Morbidity,0.20732651484889775
Canada,2011,w,35-64,_25,Morbidity,0.03399826674846518
Canada,2011,w,35-64,_27,Morbidity,0.10740327466282981
Canada,2011,w,35-64,_31,Morbidity,-0.16677563988247873
Canada,2011,w,35-64,_51,Morbidity,0.06661551625498184
Canada,2011,w,35-64,_52,Morbidity,-0.19641320473388327
Canada,2011,w,35-64,_55,Morbidity,-0.10951095992905344
Canada,2011,w,35-64,_56,Morbidity,-0.07372339591566651
Canada,2011,w,35-64,_57,Morbidity,0.5603225047050218
Canada,2011,w,35-64,_62,Morbidity,0.5603225047050218
Canada,2011,w,35-64,_63,Morbidity,0.1317274451255297
Canada,2011,w,35-64,_12,Mortality,0.016257819091584025
Canada,2011,w,35-64,_23,Mortality,0.03610941123698493
Canada,2011,w,35-64,_24,Mortality,0.20732651484889775
Canada,2011,w,35-64,_25,Mortality,0.03399826674846518
Canada,2011,w,35-64,_27,Mortality,0.10740327466282981
Canada,2011,w,35-64,_31,Mortality,-0.16677563988247873
Canada,2011,w,35-64,_51,Mortality,0.06661551625498184
Canada,2011,w,35-64,_52,Mortality,0.07621917495466196
Canada,2011,w,35-64,_55,Mortality,0.19113920938815807
Canada,2011,w,35-64,_56,Mortality,-0.13794093078854006
Canada,2011,w,35-64,_57,Mortality,0.675506784210578
Canada,2011,w,35-64,_62,Mortality,0.675506784210578
Canada,2011,w,35-64,_63,Mortality,0.1317274451255297
Canada,2011,w,35-64,_11,Morbidity,0.19512262501769362
Canada,2011,w,35-64,_13,Morbidity,0.04669664538012691
Canada,2011,w,35-64,_21,Morbidity,0.26910253506345877
Canada,2011,w,35-64,_22,Morbidity,0.3257756933524327
Canada,2011,w,35-64,_26,Morbidity,0.16338758353634328
Canada,2011,w,35-64,_44,Morbidity,0.12742941773284294
Canada,2011,w,35-64,_45,Morbidity,0.12742941773284294
Canada,2011,w,35-64,_46,Morbidity,0.12742941773284294
Canada,2011,w,35-64,_47,Morbidity,0.12742941773284294
Canada,2011,w,35-64,_54,Morbidity,0.05808889457925947
Canada,2011,w,35-64,_64,Morbidity,0.2954340698458011
Canada,2011,w,35-64,_71,Morbidity,0.1146611320337417
Canada,2011,w,35-64,_81,Morbidity,0.11333294882172248
Canada,2011,w,35-64,_82,Morbidity,0.11333294882172248
Canada,2011,w,35-64,_83,Morbidity,0.11333294882172248
Canada,2011,w,35-64,_84,Morbidity,0.11333294882172248
Canada,2011,w,35-64,_85,Morbidity,0.11333294882172248
Canada,2011,w,35-64,_86,Morbidity,0.11333294882172248
Canada,2011,w,35-64,_91,Morbidity,0.14166183880721556
Canada,2011,w,35-64,_92,Morbidity,0.14166183880721556
Canada,2011,w,35-64,_93,Morbidity,0.14166183880721556
Canada,2011,w,35-64,_94,Morbidity,0.14166183880721556
Canada,2011,w,35-64,_95,Morbidity,0.14166183880721556
Canada,2011,w,35-64,_11,Mortality,0.19512262501769362
Canada,2011,w,35-64,_13,Mortality,0.04669664538012691
Canada,2011,w,35-64,_21,Mortality,0.26910253506345877
Canada,2011,w,35-64,_22,Mortality,0.3257756933524327
Canada,2011,w,35-64,_26,Mortality,0.16338758353634328
Canada,2011,w,35-64,_44,Mortality,0.12742941773284294
Canada,2011,w,35-64,_45,Mortality,0.12742941773284294
Canada,2011,w,35-64,_46,Mortality,0.12742941773284294
Canada,2011,w,35-64,_47,Mortality,0.12742941773284294
Canada,2011,w,35-64,_54,Mortality,0.05808889457925947
Canada,2011,w,35-64,_64,Mortality,0.2954340698458011
Canada,2011,w,35-64,_71,Mortality,0.1146611320337417
Canada,2011,w,35-64,_81,Mortality,0.11333294882172248
Canada,2011,w,35-64,_82,Mortality,0.11333294882172248
Canada,2011,w,35-64,_83,Mortality,0.11333294882172248
Canada,2011,w,35-64,_84,Mortality,0.11333294882172248
Canada,2011,w,35-64,_85,Mortality,0.11333294882172248
Canada,2011,w,35-64,_86,Mortality,0.11333294882172248
Canada,2011,w,35-64,_91,Mortality,0.14166183880721556
Canada,2011,w,35-64,_92,Mortality,0.14166183880721556
Canada,2011,w,35-64,_93,Mortality,0.14166183880721556
Canada,2011,w,35-64,_94,Mortality,0.14166183880721556
Canada,2011,w,35-64,_95,Mortality,0.14166183880721556
Canada,2012,m,35-64,_12,Morbidity,0.055819465677203466
Canada,2012,m,35-64,_23,Morbidity,0.25324863120949126
Canada,2012,m,35-64,_24,Morbidity,0.1971757858973702
Canada,2012,m,35-64,_25,Morbidity,0.10485226679012677
Canada,2012,m,35-64,_31,Morbidity,0.036956745263813554
Canada,2012,m,35-64,_51,Morbidity,0.21961180052211232
Canada,2012,m,35-64,_52,Morbidity,0.033702457081770026
Canada,2012,m,35-64,_55,Morbidity,0.21178248957488893
Canada,2012,m,35-64,_56,Morbidity,-0.0034193997425643876
Canada,2012,m,35-64,_57,Morbidity,0.4989963544515158
Canada,2012,m,35-64,_62,Morbidity,0.4989963544515158
Canada,2012,m,35-64,_63,Morbidity,0.38037416624782283
Canada,2012,m,35-64,_12,Mortality,0.055819465677203466
Canada,2012,m,35-64,_23,Mortality,0.25324863120949126
Canada,2012,m,35-64,_24,Mortality,0.1971757858973702
Canada,2012,m,35-64,_25,Mortality,0.10485226679012677
Canada,2012,m,35-64,_31,Mortality,0.036956745263813554
Canada,2012,m,35-64,_51,Mortality,0.21961180052211232
Canada,2012,m,35-64,_52,Mortality,0.07774731173286616
Canada,2012,m,35-64,_55,Mortality,0.19344694334647788
Canada,2012,m,35-64,_56,Mortality,0.0038318337654289184
Canada,2012,m,35-64,_57,Mortality,0.70927409590397406
Canada,2012,m,35-64,_62,Mortality,0.70927409590397406
Canada,2012,m,35-64,_63,Mortality,0.38037416624782283
Canada,2012,m,35-64,_11,Morbidity,0.4456875284821642
Canada,2012,m,35-64,_13,Morbidity,0.11138624333401435
Canada,2012,m,35-64,_21,Morbidity,0.5312524515497585
Canada,2012,m,35-64,_22,Morbidity,0.5490417049487855
Canada,2012,m,35-64,_26,Morbidity,0.32967129216365854
Canada,2012,m,35-64,_44,Morbidity,0.2993396164076487
Canada,2012,m,35-64,_45,Morbidity,0.2993396164076487
Canada,2012,m,35-64,_46,Morbidity,0.2993396164076487
Canada,2012,m,35-64,_47,Morbidity,0.2993396164076487
Canada,2012,m,35-64,_54,Morbidity,0.13623894840192968
Canada,2012,m,35-64,_64,Morbidity,0.4884519239841017
Canada,2012,m,35-64,_71,Morbidity,0.22771715122301822
Canada,2012,m,35-64,_81,Morbidity,0.22556897547895577
Canada,2012,m,35-64,_82,Morbidity,0.22556897547895577
Canada,2012,m,35-64,_83,Morbidity,0.22556897547895577
Canada,2012,m,35-64,_84,Morbidity,0.22556897547895577
Canada,2012,m,35-64,_85,Morbidity,0.22556897547895577
Canada,2012,m,35-64,_86,Morbidity,0.22556897547895577
Canada,2012,m,35-64,_91,Morbidity,0.27022742470283323
Canada,2012,m,35-64,_92,Morbidity,0.27022742470283323
Canada,2012,m,35-64,_93,Morbidity,0.27022742470283323
Canada,2012,m,35-64,_94,Morbidity,0.27022742470283323
Canada,2012,m,35-64,_95,Morbidity,0.27022742470283323
Canada,2012,m,35-64,_11,Mortality,0.4456875284821642
Canada,2012,m,35-64,_13,Mortality,0.11138624333401435
Canada,2012,m,35-64,_21,Mortality,0.5312524515497585
Canada,2012,m,35-64,_22,Mortality,0.5490417049487855
Canada,2012,m,35-64,_26,Mortality,0.32967129216365854
Canada,2012,m,35-64,_44,Mortality,0.2993396164076487
Canada,2012,m,35-64,_45,Mortality,0.2993396164076487
Canada,2012,m,35-64,_46,Mortality,0.2993396164076487
Canada,2012,m,35-64,_47,Mortality,0.2993396164076487
Canada,2012,m,35-64,_54,Mortality,0.13623894840192968
Canada,2012,m,35-64,_64,Mortality,0.4884519239841017
Canada,2012,m,35-64,_71,Mortality,0.22771715122301822
Canada,2012,m,35-64,_81,Mortality,0.22556897547895577
Canada,2012,m,35-64,_82,Mortality,0.22556897547895577
Canada,2012,m,35-64,_83,Mortality,0.22556897547895577
Canada,2012,m,35-64,_84,Mortality,0.22556897547895577
Canada,2012,m,35-64,_85,Mortality,0.22556897547895577
Canada,2012,m,35-64,_86,Mortality,0.22556897547895577
Canada,2012,m,35-64,_91,Mortality,0.27022742470283323
Canada,2012,m,35-64,_92,Mortality,0.27022742470283323
Canada,2012,m,35-64,_93,Mortality,0.27022742470283323
Canada,2012,m,35-64,_94,Mortality,0.27022742470283323
Canada,2012,m,35-64,_95,Mortality,0.27022742470283323
Canada,2012,w,35-64,_12,Morbidity,0.015940076879264273
Canada,2012,w,35-64,_23,Morbidity,0.03591795576266782
Canada,2012,w,35-64,_24,Morbidity,0.20753776828554527
Canada,2012,w,35-64,_25,Morbidity,0.03391352882166633
Canada,2012,w,35-64,_27,Morbidity,0.10658617063895176
Canada,2012,w,35-64,_31,Morbidity,-0.16612929546548819
Canada,2012,w,35-64,_51,Morbidity,0.06576554435694633
Canada,2012,w,35-64,_52,Morbidity,-0.19766772078592984
Canada,2012,w,35-64,_55,Morbidity,-0.11005542230879622
Canada,2012,w,35-64,_56,Morbidity,-0.07428100121055892
Canada,2012,w,35-64,_57,Morbidity,0.5594155951225862
Canada,2012,w,35-64,_62,Morbidity,0.5594155951225862
Canada,2012,w,35-64,_63,Morbidity,0.13111196840912429
Canada,2012,w,35-64,_12,Mortality,0.015940076879264273
Canada,2012,w,35-64,_23,Mortality,0.03591795576266782
Canada,2012,w,35-64,_24,Mortality,0.20753776828554527
Canada,2012,w,35-64,_25,Mortality,0.03391352882166633
Canada,2012,w,35-64,_27,Mortality,0.10658617063895176
Canada,2012,w,35-64,_31,Mortality,-0.16612929546548819
Canada,2012,w,35-64,_51,Mortality,0.06576554435694633
Canada,2012,w,35-64,_52,Mortality,0.07521885090021549
Canada,2012,w,35-64,_55,Mortality,0.19013126423596052
Canada,2012,w,35-64,_56,Mortality,-0.139505282951817
Canada,2012,w,35-64,_57,Mortality,0.6741788618170765
Canada,2012,w,35-64,_62,Mortality,0.6741788618170765
Canada,2012,w,35-64,_63,Mortality,0.13111196840912429
Canada,2012,w,35-64,_11,Morbidity,0.19347861289571228
Canada,2012,w,35-64,_13,Morbidity,0.046329321165012045
Canada,2012,w,35-64,_21,Morbidity,0.26724903322828
Canada,2012,w,35-64,_22,Morbidity,0.3240891619566487
Canada,2012,w,35-64,_26,Morbidity,0.16241251211413799
Canada,2012,w,35-64,_44,Morbidity,0.126386396009555
Canada,2012,w,35-64,_45,Morbidity,0.126386396009555
Canada,2012,w,35-64,_46,Morbidity,0.126386396009555
Canada,2012,w,35-64,_47,Morbidity,0.126386396009555
Canada,2012,w,35-64,_54,Morbidity,0.057647498498078806
Canada,2012,w,35-64,_64,Morbidity,0.29459798210490307
Canada,2012,w,35-64,_71,Morbidity,0.11329062626807647
Canada,2012,w,35-64,_81,Morbidity,0.11198025514045622
Canada,2012,w,35-64,_82,Morbidity,0.11198025514045622
Canada,2012,w,35-64,_83,Morbidity,0.11198025514045622
Canada,2012,w,35-64,_84,Morbidity,0.11198025514045622
Canada,2012,w,35-64,_85,Morbidity,0.11198025514045622
Canada,2012,w,35-64,_86,Morbidity,0.11198025514045622
Canada,2012,w,35-64,_91,Morbidity,0.13994194811275157
Canada,2012,w,35-64,_92,Morbidity,0.13994194811275157
Canada,2012,w,35-64,_93,Morbidity,0.13994194811275157
Canada,2012,w,35-64,_94,Morbidity,0.13994194811275157
Canada,2012,w,35-64,_95,Morbidity,0.13994194811275157
Canada,2012,w,35-64,_11,Mortality,0.19347861289571228
Canada,2012,w,35-64,_13,Mortality,0.046329321165012045
Canada,2012,w,35-64,_21,Mortality,0.26724903322828
Canada,2012,w,35-64,_22,Mortality,0.3240891619566487
Canada,2012,w,35-64,_26,Mortality,0.16241251211413799
Canada,2012,w,35-64,_44,Mortality,0.126386396009555
Canada,2012,w,35-64,_45,Mortality,0.126386396009555
Canada,2012,w,35-64,_46,Mortality,0.126386396009555
Canada,2012,w,35-64,_47,Mortality,0.126386396009555
Canada,2012,w,35-64,_54,Mortality,0.057647498498078806
Canada,2012,w,35-64,_64,Mortality,0.29459798210490307
Canada,2012,w,35-64,_71,Mortality,0.11329062626807647
Canada,2012,w,35-64,_81,Mortality,0.11198025514045622
Canada,2012,w,35-64,_82,Mortality,0.11198025514045622
Canada,2012,w,35-64,_83,Mortality,0.11198025514045622
Canada,2012,w,35-64,_84,Mortality,0.11198025514045622
Canada,2012,w,35-64,_85,Mortality,0.11198025514045622
Canada,2012,w,35-64,_86,Mortality,0.11198025514045622
Canada,2012,w,35-64,_91,Mortality,0.13994194811275157
Canada,2012,w,35-64,_92,Mortality,0.13994194811275157
Canada,2012,w,35-64,_93,Mortality,0.13994194811275157
Canada,2012,w,35-64,_94,Mortality,0.13994194811275157
Canada,2012,w,35-64,_95,Mortality,0.13994194811275157
Canada,2013,m,35-64,_12,Morbidity,0.05354218699996482
Canada,2013,m,35-64,_23,Morbidity,0.25111293446151683
Canada,2013,m,35-64,_24,Morbidity,0.1948190436217189
Canada,2013,m,35-64,_25,Morbidity,0.1043474559905856
Canada,2013,m,35-64,_31,Morbidity,0.036636559276289234
Canada,2013,m,35-64,_51,Morbidity,0.2167091623457481
Canada,2013,m,35-64,_52,Morbidity,0.032344929108991324
Canada,2013,m,35-64,_55,Morbidity,0.20822893347013405
Canada,2013,m,35-64,_56,Morbidity,-0.005298898229821419
Canada,2013,m,35-64,_57,Morbidity,0.49359256671428986
Canada,2013,m,35-64,_62,Morbidity,0.49359256671428986
Canada,2013,m,35-64,_63,Morbidity,0.37539461738358926
Canada,2013,m,35-64,_12,Mortality,0.05354218699996482
Canada,2013,m,35-64,_23,Mortality,0.25111293446151683
Canada,2013,m,35-64,_24,Mortality,0.1948190436217189
Canada,2013,m,35-64,_25,Mortality,0.1043474559905856
Canada,2013,m,35-64,_31,Mortality,0.036636559276289234
Canada,2013,m,35-64,_51,Mortality,0.2167091623457481
Canada,2013,m,35-64,_52,Mortality,0.07688316453922965
Canada,2013,m,35-64,_55,Mortality,0.1902975214872522
Canada,2013,m,35-64,_56,Mortality,0.0016736461928062432
Canada,2013,m,35-64,_57,Mortality,0.7016069540931793
Canada,2013,m,35-64,_62,Mortality,0.7016069540931793
Canada,2013,m,35-64,_63,Mortality,0.37539461738358926
Canada,2013,m,35-64,_11,Morbidity,0.4371655170579956
Canada,2013,m,35-64,_13,Morbidity,0.10885150350117594
Canada,2013,m,35-64,_21,Morbidity,0.5231562309706277
Canada,2013,m,35-64,_22,Morbidity,0.5425554906671461
Canada,2013,m,35-64,_26,Morbidity,0.32377677729637144
Canada,2013,m,35-64,_44,Morbidity,0.29299575253520205
Canada,2013,m,35-64,_45,Morbidity,0.29299575253520205
Canada,2013,m,35-64,_46,Morbidity,0.29299575253520205
Canada,2013,m,35-64,_47,Morbidity,0.29299575253520205
Canada,2013,m,35-64,_54,Morbidity,0.13319330436062904
Canada,2013,m,35-64,_64,Morbidity,0.4815269867848906
Canada,2013,m,35-64,_71,Morbidity,0.22650985589770173
Canada,2013,m,35-64,_81,Morbidity,0.2243426596889933
Canada,2013,m,35-64,_82,Morbidity,0.2243426596889933
Canada,2013,m,35-64,_83,Morbidity,0.2243426596889933
Canada,2013,m,35-64,_84,Morbidity,0.2243426596889933
Canada,2013,m,35-64,_85,Morbidity,0.2243426596889933
Canada,2013,m,35-64,_86,Morbidity,0.2243426596889933
Canada,2013,m,35-64,_91,Morbidity,0.26937852992527267
Canada,2013,m,35-64,_92,Morbidity,0.26937852992527267
Canada,2013,m,35-64,_93,Morbidity,0.26937852992527267
Canada,2013,m,35-64,_94,Morbidity,0.26937852992527267
Canada,2013,m,35-64,_95,Morbidity,0.26937852992527267
Canada,2013,m,35-64,_11,Mortality,0.4371655170579956
Canada,2013,m,35-64,_13,Mortality,0.10885150350117594
Canada,2013,m,35-64,_21,Mortality,0.5231562309706277
Canada,2013,m,35-64,_22,Mortality,0.5425554906671461
Canada,2013,m,35-64,_26,Mortality,0.32377677729637144
Canada,2013,m,35-64,_44,Mortality,0.29299575253520205
Canada,2013,m,35-64,_45,Mortality,0.29299575253520205
Canada,2013,m,35-64,_46,Mortality,0.29299575253520205
Canada,2013,m,35-64,_47,Mortality,0.29299575253520205
Canada,2013,m,35-64,_54,Mortality,0.13319330436062904
Canada,2013,m,35-64,_64,Mortality,0.4815269867848906
Canada,2013,m,35-64,_71,Mortality,0.22650985589770173
Canada,2013,m,35-64,_81,Mortality,0.2243426596889933
Canada,2013,m,35-64,_82,Mortality,0.2243426596889933
Canada,2013,m,35-64,_83,Mortality,0.2243426596889933
Canada,2013,m,35-64,_84,Mortality,0.2243426596889933
Canada,2013,m,35-64,_85,Mortality,0.2243426596889933
Canada,2013,m,35-64,_86,Mortality,0.2243426596889933
Canada,2013,m,35-64,_91,Mortality,0.26937852992527267
Canada,2013,m,35-64,_92,Mortality,0.26937852992527267
Canada,2013,m,35-64,_93,Mortality,0.26937852992527267
Canada,2013,m,35-64,_94,Mortality,0.26937852992527267
Canada,2013,m,35-64,_95,Mortality,0.26937852992527267
Canada,2013,w,35-64,_12,Morbidity,0.014516261148696568
Canada,2013,w,35-64,_23,Morbidity,0.03495299752579084
Canada,2013,w,35-64,_24,Morbidity,0.2067673987734446
Canada,2013,w,35-64,_25,Morbidity,0.033330465013345266
Canada,2013,w,35-64,_27,Morbidity,0.1028397777738105
Canada,2013,w,35-64,_31,Morbidity,-0.1636330915002084
Canada,2013,w,35-64,_51,Morbidity,0.06183078957477642
Canada,2013,w,35-64,_52,Morbidity,-0.19608215362184553
Canada,2013,w,35-64,_55,Morbidity,-0.11350085305316902
Canada,2013,w,35-64,_56,Morbidity,-0.07437862110914262
Canada,2013,w,35-64,_57,Morbidity,0.5543274369535052
Canada,2013,w,35-64,_62,Morbidity,0.5543274369535052
Canada,2013,w,35-64,_63,Morbidity,0.12652169213592793
Canada,2013,w,35-64,_12,Mortality,0.014516261148696568
Canada,2013,w,35-64,_23,Mortality,0.03495299752579084
Canada,2013,w,35-64,_24,Mortality,0.2067673987734446
Canada,2013,w,35-64,_25,Mortality,0.033330465013345266
Canada,2013,w,35-64,_27,Mortality,0.1028397777738105
Canada,2013,w,35-64,_31,Mortality,-0.1636330915002084
Canada,2013,w,35-64,_51,Mortality,0.06183078957477642
Canada,2013,w,35-64,_52,Mortality,0.07108615043459782
Canada,2013,w,35-64,_55,Mortality,0.18506977386974216
Canada,2013,w,35-64,_56,Mortality,-0.14126362243506346
Canada,2013,w,35-64,_57,Mortality,0.6675479419511555
Canada,2013,w,35-64,_62,Mortality,0.6675479419511555
Canada,2013,w,35-64,_63,Mortality,0.12652169213592793
Canada,2013,w,35-64,_11,Morbidity,0.18603401475694664
Canada,2013,w,35-64,_13,Morbidity,0.04466879019146865
Canada,2013,w,35-64,_21,Morbidity,0.2586354807049775
Canada,2013,w,35-64,_22,Morbidity,0.3162260948546366
Canada,2013,w,35-64,_26,Morbidity,0.15772257513155724
Canada,2013,w,35-64,_44,Morbidity,0.12166811241724608
Canada,2013,w,35-64,_45,Morbidity,0.12166811241724608
Canada,2013,w,35-64,_46,Morbidity,0.12166811241724608
Canada,2013,w,35-64,_47,Morbidity,0.12166811241724608
Canada,2013,w,35-64,_54,Morbidity,0.055633005774439866
Canada,2013,w,35-64,_64,Morbidity,0.2895507719692322
Canada,2013,w,35-64,_71,Morbidity,0.11301941788539599
Canada,2013,w,35-64,_81,Morbidity,0.11168596329017354
Canada,2013,w,35-64,_82,Morbidity,0.11168596329017354
Canada,2013,w,35-64,_83,Morbidity,0.11168596329017354
Canada,2013,w,35-64,_84,Morbidity,0.11168596329017354
Canada,2013,w,35-64,_85,Morbidity,0.11168596329017354
Canada,2013,w,35-64,_86,Morbidity,0.11168596329017354
Canada,2013,w,35-64,_91,Morbidity,0.14012545901800633
Canada,2013,w,35-64,_92,Morbidity,0.14012545901800633
Canada,2013,w,35-64,_93,Morbidity,0.14012545901800633
Canada,2013,w,35-64,_94,Morbidity,0.14012545901800633
Canada,2013,w,35-64,_95,Morbidity,0.14012545901800633
Canada,2013,w,35-64,_11,Mortality,0.18603401475694664
Canada,2013,w,35-64,_13,Mortality,0.04466879019146865
Canada,2013,w,35-64,_21,Mortality,0.2586354807049775
Canada,2013,w,35-64,_22,Mortality,0.3162260948546366
Canada,2013,w,35-64,_26,Mortality,0.15772257513155724
Canada,2013,w,35-64,_44,Mortality,0.12166811241724608
Canada,2013,w,35-64,_45,Mortality,0.12166811241724608
Canada,2013,w,35-64,_46,Mortality,0.12166811241724608
Canada,2013,w,35-64,_47,Mortality,0.12166811241724608
Canada,2013,w,35-64,_54,Mortality,0.055633005774439866
Canada,2013,w,35-64,_64,Mortality,0.2895507719692322
Canada,2013,w,35-64,_71,Mortality,0.11301941788539599
Canada,2013,w,35-64,_81,Mortality,0.11168596329017354
Canada,2013,w,35-64,_82,Mortality,0.11168596329017354
Canada,2013,w,35-64,_83,Mortality,0.11168596329017354
Canada,2013,w,35-64,_84,Mortality,0.11168596329017354
Canada,2013,w,35-64,_85,Mortality,0.11168596329017354
Canada,2013,w,35-64,_86,Mortality,0.11168596329017354
Canada,2013,w,35-64,_91,Mortality,0.14012545901800633
Canada,2013,w,35-64,_92,Mortality,0.14012545901800633
Canada,2013,w,35-64,_93,Mortality,0.14012545901800633
Canada,2013,w,35-64,_94,Mortality,0.14012545901800633
Canada,2013,w,35-64,_95,Mortality,0.14012545901800633
Canada,2014,m,35-64,_12,Morbidity,0.0550452410474388
Canada,2014,m,35-64,_23,Morbidity,0.2545868286148705
Canada,2014,m,35-64,_24,Morbidity,0.19749986525632365
Canada,2014,m,35-64,_25,Morbidity,0.10601443985518093
Canada,2014,m,35-64,_31,Morbidity,0.03735810331668145
Canada,2014,m,35-64,_51,Morbidity,0.21881770343120543
Canada,2014,m,35-64,_52,Morbidity,0.03284452601537027
Canada,2014,m,35-64,_55,Morbidity,0.21132325308621944
Canada,2014,m,35-64,_56,Morbidity,-0.0035806134258052034
Canada,2014,m,35-64,_57,Morbidity,0.49894701152711385
Canada,2014,m,35-64,_62,Morbidity,0.49894701152711385
Canada,2014,m,35-64,_63,Morbidity,0.38015598257029715
Canada,2014,m,35-64,_12,Mortality,0.0550452410474388
Canada,2014,m,35-64,_23,Mortality,0.2545868286148705
Canada,2014,m,35-64,_24,Mortality,0.19749986525632365
Canada,2014,m,35-64,_25,Mortality,0.10601443985518093
Canada,2014,m,35-64,_31,Mortality,0.03735810331668145
Canada,2014,m,35-64,_51,Mortality,0.21881770343120543
Canada,2014,m,35-64,_52,Mortality,0.0781244568565897
Canada,2014,m,35-64,_55,Mortality,0.1931521232478871
Canada,2014,m,35-64,_56,Mortality,0.0035703695949835775
Canada,2014,m,35-64,_57,Mortality,0.7072923524346231
Canada,2014,m,35-64,_62,Mortality,0.7072923524346231
Canada,2014,m,35-64,_63,Mortality,0.38015598257029715
Canada,2014,m,35-64,_11,Morbidity,0.4428787311914081
Canada,2014,m,35-64,_13,Morbidity,0.11057802582058567
Canada,2014,m,35-64,_21,Morbidity,0.5287093169549417
Canada,2014,m,35-64,_22,Morbidity,0.5470783297598258
Canada,2014,m,35-64,_26,Morbidity,0.3280185450822071
Canada,2014,m,35-64,_44,Morbidity,0.2972746668842442
Canada,2014,m,35-64,_45,Morbidity,0.2972746668842442
Canada,2014,m,35-64,_46,Morbidity,0.2972746668842442
Canada,2014,m,35-64,_47,Morbidity,0.2972746668842442
Canada,2014,m,35-64,_54,Morbidity,0.13528779274788882
Canada,2014,m,35-64,_64,Morbidity,0.4871280233158479
Canada,2014,m,35-64,_71,Morbidity,0.22959548972923985
Canada,2014,m,35-64,_81,Morbidity,0.22740755883296224
Canada,2014,m,35-64,_82,Morbidity,0.22740755883296224
Canada,2014,m,35-64,_83,Morbidity,0.22740755883296224
Canada,2014,m,35-64,_84,Morbidity,0.22740755883296224
Canada,2014,m,35-64,_85,Morbidity,0.22740755883296224
Canada,2014,m,35-64,_86,Morbidity,0.22740755883296224
Canada,2014,m,35-64,_91,Morbidity,0.2728401352215638
Canada,2014,m,35-64,_92,Morbidity,0.2728401352215638
Canada,2014,m,35-64,_93,Morbidity,0.2728401352215638
Canada,2014,m,35-64,_94,Morbidity,0.2728401352215638
Canada,2014,m,35-64,_95,Morbidity,0.2728401352215638
Canada,2014,m,35-64,_11,Mortality,0.4428787311914081
Canada,2014,m,35-64,_13,Mortality,0.11057802582058567
Canada,2014,m,35-64,_21,Mortality,0.5287093169549417
Canada,2014,m,35-64,_22,Mortality,0.5470783297598258
Canada,2014,m,35-64,_26,Mortality,0.3280185450822071
Canada,2014,m,35-64,_44,Mortality,0.2972746668842442
Canada,2014,m,35-64,_45,Mortality,0.2972746668842442
Canada,2014,m,35-64,_46,Mortality,0.2972746668842442
Canada,2014,m,35-64,_47,Mortality,0.2972746668842442
Canada,2014,m,35-64,_54,Mortality,0.13528779274788882
Canada,2014,m,35-64,_64,Mortality,0.4871280233158479
Canada,2014,m,35-64,_71,Mortality,0.22959548972923985
Canada,2014,m,35-64,_81,Mortality,0.22740755883296224
Canada,2014,m,35-64,_82,Mortality,0.22740755883296224
Canada,2014,m,35-64,_83,Mortality,0.22740755883296224
Canada,2014,m,35-64,_84,Mortality,0.22740755883296224
Canada,2014,m,35-64,_85,Mortality,0.22740755883296224
Canada,2014,m,35-64,_86,Mortality,0.22740755883296224
Canada,2014,m,35-64,_91,Mortality,0.2728401352215638
Canada,2014,m,35-64,_92,Mortality,0.2728401352215638
Canada,2014,m,35-64,_93,Mortality,0.2728401352215638
Canada,2014,m,35-64,_94,Mortality,0.2728401352215638
Canada,2014,m,35-64,_95,Mortality,0.2728401352215638
Canada,2014,w,35-64,_12,Morbidity,0.014361340431150223
Canada,2014,w,35-64,_23,Morbidity,0.03500058813284265
Canada,2014,w,35-64,_24,Morbidity,0.2085966295439606
Canada,2014,w,35-64,_25,Morbidity,0.03351236374395059
Canada,2014,w,35-64,_27,Morbidity,0.10262770858211871
Canada,2014,w,35-64,_31,Morbidity,-0.16348621548280912
Canada,2014,w,35-64,_51,Morbidity,0.061531504545721885
Canada,2014,w,35-64,_52,Morbidity,-0.19492486981549528
Canada,2014,w,35-64,_55,Morbidity,-0.11352855207525886
Canada,2014,w,35-64,_56,Morbidity,-0.0742131925928345
